PIT_NAME       ,IOP  ,DATE      ,TIME,  UTME,   UTMN, TYPE, TOP, BOT,    DNS_A,    DNS_B,       DNS_AVG,QC                                      
ffsp10         ,iop3 ,2003-02-20,1100,425959,4414399,    C,  44,  34,      254,      247,         250.5,"QC(000)                                 "
ffsp10         ,iop3 ,2003-02-20,1100,425959,4414399,    C,  34,  24,      262,      255,         258.5,"QC(000)                                 "
ffsp10         ,iop3 ,2003-02-20,1100,425959,4414399,    C,  24,  14,      294,      281,         287.5,"QC(000)                                 "
ffsp10         ,iop3 ,2003-02-20,1100,425959,4414399,    C,  14,   4,      320,      316,         318.0,"QC(000)                                 "
ffsp10         ,iop3 ,2003-02-20,1100,425959,4414399,    C,   4,   0,      320,      316,         318.0,"QC(001)                                 "
ffsp11         ,iop3 ,2003-02-20,1430,426037,4414407,    C,  97,  87,      126,      130,         128.0,"QC(000)                                 "
ffsp11         ,iop3 ,2003-02-20,1430,426037,4414407,    C,  87,  77,      201,      191,         196.0,"QC(000)                                 "
ffsp11         ,iop3 ,2003-02-20,1430,426037,4414407,    C,  77,  67,      213,      201,         207.0,"QC(000)                                 "
ffsp11         ,iop3 ,2003-02-20,1430,426037,4414407,    C,  67,  57,      253,      268,         260.5,"QC(000)                                 "
ffsp11         ,iop3 ,2003-02-20,1430,426037,4414407,    C,  57,  47,      278,      261,         269.5,"QC(000)                                 "
ffsp11         ,iop3 ,2003-02-20,1430,426037,4414407,    C,  47,  37,      251,      241,         246.0,"QC(000)                                 "
ffsp11         ,iop3 ,2003-02-20,1430,426037,4414407,    C,  37,  27,      243,      242,         242.5,"QC(000)                                 "
ffsp11         ,iop3 ,2003-02-20,1430,426037,4414407,    C,  27,  17,      257,      264,         260.5,"QC(000)                                 "
ffsp11         ,iop3 ,2003-02-20,1430,426037,4414407,    C,  17,   7,      315,      309,         312.0,"QC(000)                                 "
ffsp11         ,iop3 ,2003-02-20,1430,426037,4414407,    C,   7,   0,      304,      320,         312.0,"QC(003)                                 "
ffsp12         ,iop3 ,2003-02-20,0958,426246,4414263,    C, 102,  92,      125,      124,         124.5,"QC(000)                                 "
ffsp12         ,iop3 ,2003-02-20,0958,426246,4414263,    C,  92,  82,      199,      196,         197.5,"QC(000)                                 "
ffsp12         ,iop3 ,2003-02-20,0958,426246,4414263,    C,  82,  72,      222,      228,         225.0,"QC(000)                                 "
ffsp12         ,iop3 ,2003-02-20,0958,426246,4414263,    C,  72,  62,      269,      238,         253.5,"QC(000)                                 "
ffsp12         ,iop3 ,2003-02-20,0958,426246,4414263,    C,  62,  52,      224,      248,         236.0,"QC(000)                                 "
ffsp12         ,iop3 ,2003-02-20,0958,426246,4414263,    C,  52,  42,      247,      252,         249.5,"QC(000)                                 "
ffsp12         ,iop3 ,2003-02-20,0958,426246,4414263,    C,  42,  32,      260,      248,         254.0,"QC(000)                                 "
ffsp12         ,iop3 ,2003-02-20,0958,426246,4414263,    C,  32,  22,      266,      267,         266.5,"QC(000)                                 "
ffsp12         ,iop3 ,2003-02-20,0958,426246,4414263,    C,  22,  12,      293,      287,         290.0,"QC(000)                                 "
ffsp12         ,iop3 ,2003-02-20,0958,426246,4414263,    C,  12,   4,      281,     -999,         281.0,"QC(003)                                 "
ffsp12         ,iop3 ,2003-02-20,0958,426246,4414263,    C,   4,   0,      281,     -999,         281.0,"QC(001)                                 "
ffsp13         ,iop3 ,2003-02-20,1155,426364,4414718,    C, 104,  94,      119,      113,         116.0,"QC(000)                                 "
ffsp13         ,iop3 ,2003-02-20,1155,426364,4414718,    C,  94,  84,      174,      179,         176.5,"QC(000)                                 "
ffsp13         ,iop3 ,2003-02-20,1155,426364,4414718,    C,  84,  74,      212,      226,         219.0,"QC(000)                                 "
ffsp13         ,iop3 ,2003-02-20,1155,426364,4414718,    C,  74,  64,      247,      245,         246.0,"QC(000)                                 "
ffsp13         ,iop3 ,2003-02-20,1155,426364,4414718,    C,  64,  54,      246,      241,         243.5,"QC(000)                                 "
ffsp13         ,iop3 ,2003-02-20,1155,426364,4414718,    C,  54,  44,      231,      237,         234.0,"QC(000)                                 "
ffsp13         ,iop3 ,2003-02-20,1155,426364,4414718,    C,  44,  34,      254,      244,         249.0,"QC(000)                                 "
ffsp13         ,iop3 ,2003-02-20,1155,426364,4414718,    C,  34,  24,      279,      290,         284.5,"QC(000)                                 "
ffsp13         ,iop3 ,2003-02-20,1155,426364,4414718,    C,  24,  14,      288,      288,         288.0,"QC(000)                                 "
ffsp13         ,iop3 ,2003-02-20,1155,426364,4414718,    C,  14,   4,      318,      319,         318.5,"QC(000)                                 "
ffsp13         ,iop3 ,2003-02-20,1155,426364,4414718,    C,   4,   0,      318,      319,         318.5,"QC(001)                                 "
ffsp14         ,iop3 ,2003-02-20,0950,426164,4414876,    C,  87,  77,      137,      135,         136.0,"QC(000)                                 "
ffsp14         ,iop3 ,2003-02-20,0950,426164,4414876,    C,  77,  67,      206,      196,         201.0,"QC(000)                                 "
ffsp14         ,iop3 ,2003-02-20,0950,426164,4414876,    C,  67,  57,      233,      226,         229.5,"QC(000)                                 "
ffsp14         ,iop3 ,2003-02-20,0950,426164,4414876,    C,  57,  47,      249,      251,         250.0,"QC(000)                                 "
ffsp14         ,iop3 ,2003-02-20,0950,426164,4414876,    C,  47,  37,      216,      220,         218.0,"QC(000)                                 "
ffsp14         ,iop3 ,2003-02-20,0950,426164,4414876,    C,  37,  27,      236,      235,         235.5,"QC(000)                                 "
ffsp14         ,iop3 ,2003-02-20,0950,426164,4414876,    C,  27,  17,      272,      267,         269.5,"QC(000)                                 "
ffsp14         ,iop3 ,2003-02-20,0950,426164,4414876,    C,  17,   7,      277,      280,         278.5,"QC(000)                                 "
ffsp14         ,iop3 ,2003-02-20,0950,426164,4414876,    C,   7,   3,      342,     -999,         342.0,"QC(003)                                 "
ffsp14         ,iop3 ,2003-02-20,0950,426164,4414876,    C,   3,   0,      342,     -999,         342.0,"QC(001)                                 "
ffsp15         ,iop3 ,2003-02-20,1328,426359,4415069,    C, 105,  95,      128,      128,         128.0,"QC(000)                                 "
ffsp15         ,iop3 ,2003-02-20,1328,426359,4415069,    C,  95,  85,      193,      196,         194.5,"QC(000)                                 "
ffsp15         ,iop3 ,2003-02-20,1328,426359,4415069,    C,  85,  75,      226,      223,         224.5,"QC(000)                                 "
ffsp15         ,iop3 ,2003-02-20,1328,426359,4415069,    C,  75,  65,      253,      256,         254.5,"QC(000)                                 "
ffsp15         ,iop3 ,2003-02-20,1328,426359,4415069,    C,  65,  55,      257,      253,         255.0,"QC(000)                                 "
ffsp15         ,iop3 ,2003-02-20,1328,426359,4415069,    C,  55,  45,      225,      226,         225.5,"QC(000)                                 "
ffsp15         ,iop3 ,2003-02-20,1328,426359,4415069,    C,  45,  35,      254,      267,         260.5,"QC(000)                                 "
ffsp15         ,iop3 ,2003-02-20,1328,426359,4415069,    C,  35,  25,      287,      279,         283.0,"QC(000)                                 "
ffsp15         ,iop3 ,2003-02-20,1328,426359,4415069,    C,  25,  15,      297,      297,         297.0,"QC(000)                                 "
ffsp15         ,iop3 ,2003-02-20,1328,426359,4415069,    C,  15,   5,      322,      339,         330.5,"QC(000)                                 "
ffsp15         ,iop3 ,2003-02-20,1328,426359,4415069,    C,   5,   0,      322,      339,         330.5,"QC(001)                                 "
ffsp16         ,iop3 ,2003-02-20,1137,426471,4415006,    C, 106,  96,      118,      120,         119.0,"QC(000)                                 "
ffsp16         ,iop3 ,2003-02-20,1137,426471,4415006,    C,  96,  86,      188,      192,         190.0,"QC(000)                                 "
ffsp16         ,iop3 ,2003-02-20,1137,426471,4415006,    C,  86,  76,      212,      224,         218.0,"QC(000)                                 "
ffsp16         ,iop3 ,2003-02-20,1137,426471,4415006,    C,  76,  66,      245,      246,         245.5,"QC(000)                                 "
ffsp16         ,iop3 ,2003-02-20,1137,426471,4415006,    C,  66,  56,      247,      243,         245.0,"QC(000)                                 "
ffsp16         ,iop3 ,2003-02-20,1137,426471,4415006,    C,  56,  46,      233,      220,         226.5,"QC(000)                                 "
ffsp16         ,iop3 ,2003-02-20,1137,426471,4415006,    C,  46,  36,      244,      248,         246.0,"QC(000)                                 "
ffsp16         ,iop3 ,2003-02-20,1137,426471,4415006,    C,  36,  26,      280,      270,         275.0,"QC(000)                                 "
ffsp16         ,iop3 ,2003-02-20,1137,426471,4415006,    C,  26,  16,      292,      293,         292.5,"QC(000)                                 "
ffsp16         ,iop3 ,2003-02-20,1137,426471,4415006,    C,  16,   6,      327,      302,         314.5,"QC(000)                                 "
ffsp16         ,iop3 ,2003-02-20,1137,426471,4415006,    C,   6,   0,      327,      302,         314.5,"QC(001)                                 "
fssp01         ,iop3 ,2003-02-20,0925,425333,4419344,    C,  68,  58,      147,      151,         149.0,"QC(000)                                 "
fssp01         ,iop3 ,2003-02-20,0925,425333,4419344,    C,  58,  48,      231,      230,         230.5,"QC(000)                                 "
fssp01         ,iop3 ,2003-02-20,0925,425333,4419344,    C,  48,  38,      228,      238,         233.0,"QC(000)                                 "
fssp01         ,iop3 ,2003-02-20,0925,425333,4419344,    C,  38,  28,      215,      222,         218.5,"QC(000)                                 "
fssp01         ,iop3 ,2003-02-20,0925,425333,4419344,    C,  28,  18,      243,      238,         240.5,"QC(000)                                 "
fssp01         ,iop3 ,2003-02-20,0925,425333,4419344,    C,  18,   8,      258,      263,         260.5,"QC(000)                                 "
fssp01         ,iop3 ,2003-02-20,0925,425333,4419344,    C,   8,   0,      258,      263,         260.5,"QC(001)                                 "
fssp02         ,iop3 ,2003-02-20,1100,425388,4419724,    C,  55,  45,      168,      162,         165.0,"QC(000)                                 "
fssp02         ,iop3 ,2003-02-20,1100,425388,4419724,    C,  45,  35,      218,      238,         228.0,"QC(000)                                 "
fssp02         ,iop3 ,2003-02-20,1100,425388,4419724,    C,  35,  25,      210,      228,         219.0,"QC(000)                                 "
fssp02         ,iop3 ,2003-02-20,1100,425388,4419724,    C,  25,  15,      231,      229,         230.0,"QC(000)                                 "
fssp02         ,iop3 ,2003-02-20,1100,425388,4419724,    C,  15,   5,      245,      261,         253.0,"QC(000)                                 "
